,CITATION NUMBER,OFF FROM DATE,OFF TIME,RACE-ORIGIN CODE,CASE PARTY SEX,REASON FOR STOP,RACE KNOWN,VL STREET NAME,MSEARCH Y/N,MSEARCH TYPE,MSEARCH FOUND,latitude,longitude
2428,14076416.0,12/20/2015 12:00:00 AM,13:37:00,W,M,1.0,N,5500 BLOCK RANCH ROAD 2222,N,,,30.357695,-97.78538
2429,14076417.0,12/20/2015 12:00:00 AM,13:48:00,B,M,1.0,N,5500 BLOCK FM 2222,N,,,30.357695,-97.78538
2430,14076418.0,12/20/2015 12:00:00 AM,14:04:00,W,M,1.0,N,5500 BLOCK FM 2222,N,,,30.357695,-97.78538
2431,14076419.0,12/20/2015 12:00:00 AM,14:41:00,H,M,1.0,N,5500 BLOCK FM 2222,N,,,30.357695,-97.78538
2432,14076420.0,12/20/2015 12:00:00 AM,14:56:00,W,M,1.0,N,5500 BLOCK FM 2222,N,,,30.357695,-97.78538
2433,14076421.0,12/20/2015 12:00:00 AM,15:15:00,W,F,1.0,N,5500 BLOCK FM 2222,N,,,30.357695,-97.78538
2434,14076422.0,12/20/2015 12:00:00 AM,15:28:00,W,M,1.0,N,5500 FM 2222,N,,,30.357695,-97.78538
2435,14076423.0,12/20/2015 12:00:00 AM,15:39:00,W,F,1.0,N,5500 FM 2222,N,,,30.357695,-97.78538
2436,14076424.0,12/20/2015 12:00:00 AM,15:57:00,W,M,1.0,N,5500 BLOCK FM 2222,N,,,30.357695,-97.78538
2437,14076425.0,12/20/2015 12:00:00 AM,16:06:00,W,F,1.0,N,5500 BLOCK FM 2222,N,,,30.357695,-97.78538
2438,14076426.0,12/21/2015 12:00:00 AM,13:00:00,H,F,1.0,N,4700 BLOCK YAGER LANE,N,,,30.3739412,-97.6249419
2439,14076436.0,12/21/2015 12:00:00 AM,0:00:00,B,M,1.0,N,5000 BLOCK WEST PARMER LANE,N,,,30.43094,-97.72553
2440,14076437.0,12/21/2015 12:00:00 AM,0:00:00,H,F,1.0,N,5000 BLOCK WEST PARMER LANE,N,,,30.43094,-97.72553
2441,14076438.0,12/21/2015 12:00:00 AM,0:00:00,W,M,1.0,N,5000 BLOCK PARMER LANE,N,,,30.43094,-97.72553
2442,14076439.0,12/21/2015 12:00:00 AM,0:00:00,A,F,1.0,N,5000 BLOCK WEST PARMER LANE,N,,,30.43094,-97.72553
2443,14076440.0,12/21/2015 12:00:00 AM,12:00:00,ME,M,1.0,N,5000 BLOCK PARMER LANE,N,,,30.43094,-97.72553
2444,14076446.0,12/21/2015 12:00:00 AM,16:05:00,W,M,1.0,N,13100 BLOCK SOUTH IH 35,N,,,30.112893,-97.8076476
2445,14076447.0,12/21/2015 12:00:00 AM,16:27:00,H,M,1.0,N,12000 BLOCK SOUTH IH 35,N,,,30.122981,-97.80399349999999
2446,14076448.0,12/21/2015 12:00:00 AM,16:42:00,W,F,1.0,N,13700 BLOCK SOUTH IH 35,N,,,30.1199598,-97.8043735
2447,14076449.0,12/21/2015 12:00:00 AM,17:12:00,H,M,1.0,N,14000 BLOCK SOUTH IH 35,N,,,30.1199598,-97.8043735
2448,14076450.0,12/21/2015 12:00:00 AM,17:30:00,W,F,1.0,N,12000 BLOCK SOUTH IH 35,N,,,30.122981,-97.80399349999999
2449,14076451.0,12/21/2015 12:00:00 AM,17:43:00,H,F,1.0,N,13000 BLOCK SOUTH IH 25,N,,,30.2873251,-97.7423781
2450,14076452.0,12/21/2015 12:00:00 AM,18:00:00,H,F,1.0,N,14000 BLOCK SOUTH IH 35,N,,,30.1199598,-97.8043735
2451,14076453.0,12/21/2015 12:00:00 AM,18:11:00,B,M,1.0,N,12000 BLOCK SOUTH IH 35,N,,,30.122981,-97.80399349999999
2452,14076454.0,12/21/2015 12:00:00 AM,19:02:00,H,M,1.0,N,14000 BLOCK SOUTH IH-35,N,,,30.1199598,-97.8043735
2453,14076455.0,12/21/2015 12:00:00 AM,19:15:00,W,F,1.0,N,13400 BLOCK SOUTH IH 35,N,,,30.1199598,-97.8043735
2454,14076456.0,12/21/2015 12:00:00 AM,19:27:00,W,F,1.0,N,12000 BLOCK SOUTH IH 35,N,,,30.122981,-97.80399349999999
2455,14076457.0,12/21/2015 12:00:00 AM,19:41:00,W,M,1.0,N,14000 BLOCK SOUTH IH 35,N,,,30.1199598,-97.8043735
2456,14076458.0,12/21/2015 12:00:00 AM,19:55:00,W,M,1.0,N,12000 BLOCK SOUTH IH 35,N,,,30.122981,-97.80399349999999
2457,14076459.0,12/21/2015 12:00:00 AM,20:12:00,W,F,1.0,N,13700 BLOCK SOUTH IH 35,N,,,30.1199598,-97.8043735
2458,14076460.0,12/21/2015 12:00:00 AM,20:26:00,H,F,1.0,N,14000 BLOCK SOUTH IH 35,N,,,30.1199598,-97.8043735
2459,14076461.0,12/21/2015 12:00:00 AM,20:38:00,A,M,1.0,N,13300 SOUTH IH 35,N,,,30.1199598,-97.8043735
2460,14076462.0,12/21/2015 12:00:00 AM,20:47:00,H,M,1.0,N,12000 BLOCK SOUTH IH 35,N,,,30.122981,-97.80399349999999
2461,14076463.0,12/21/2015 12:00:00 AM,20:55:00,H,F,1.0,N,10500 BLOCK SOUTH IH 35,N,,,30.150935,-97.79274529999999
2462,14076466.0,12/21/2015 12:00:00 AM,8:55:00,H,F,,N,CAMERON ROAD,N,,,30.3290729,-97.69044269999999
2463,14076467.0,12/21/2015 12:00:00 AM,13:15:00,H,F,,N,400 BLOCK CAMERON ROAD,N,,,30.3290729,-97.69044269999999
2464,14076476.0,12/29/2015 12:00:00 AM,10:24:00,B,F,1.0,N,RUNDBERG LANE,N,,,30.35608299999999,-97.68460429999999
2465,14076477.0,12/29/2015 12:00:00 AM,10:42:00,H,M,1.0,N,RUNDBERG LANE,N,,,30.35608299999999,-97.68460429999999
2466,14076478.0,12/29/2015 12:00:00 AM,10:58:00,H,M,1.0,N,1100 BLOCK RUTLAND,N,,,30.366587,-97.69967
2467,14076479.0,12/29/2015 12:00:00 AM,11:12:00,H,M,1.0,N,1900 RUTLAND DRIVE,N,,,30.381702,-97.7181
2468,14076557.0,02/03/2015 12:00:00 AM,15:38:00,H,M,5.0,N,BURLESON ROAD,N,,,30.1958403,-97.702862
2469,14076558.0,02/04/2015 12:00:00 AM,17:13:00,W,F,5.0,Y,3900 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
2470,14076591.0,01/09/2015 12:00:00 AM,18:20:00,W,M,5.0,N,5200 BLOCK EMMA BROWNING AVENUE,N,,,30.1795349,-97.66777429999999
2471,14076592.0,04/20/2015 12:00:00 AM,15:20:00,H,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2472,14076593.0,04/20/2015 12:00:00 AM,16:00:00,W,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2473,14076594.0,04/20/2015 12:00:00 AM,16:35:00,W,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2474,14076603.0,03/05/2015 12:00:00 AM,13:05:00,W,M,1.0,Y,2500 SH 71,N,,,30.212613,-97.6582847
2475,14076604.0,03/11/2015 12:00:00 AM,13:30:00,H,M,1.0,N,2800 SOUTH SPIRIT OF TEXAS,N,,,30.2124777,-97.6672911
2476,14076616.0,06/09/2015 12:00:00 AM,9:22:00,H,M,1.0,Y,2505 EAST HIGH WAY 71,N,,,30.2133373,-97.6574351
2477,14076617.0,06/09/2015 12:00:00 AM,9:40:00,W,M,1.0,N,EAST SH 71 AT,N,,,30.2269169,-97.7697774
2478,14076618.0,06/09/2015 12:00:00 AM,9:50:00,A,M,1.0,N,2412 EAST STATE HWY 71 SERVICE ROAD,N,,,30.2142312,-97.6606777
2479,14076621.0,09/05/2015 12:00:00 AM,17:30:00,H,F,1.0,Y,EAST 7TH STREET,N,,,30.2617417,-97.7187189
2480,14076628.0,02/02/2015 12:00:00 AM,15:40:00,W,M,9.0,Y,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2481,14076629.0,02/07/2015 12:00:00 AM,21:25:00,H,F,1.0,N,3400 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2482,14076630.0,03/03/2015 12:00:00 AM,18:05:00,O,M,1.0,N,3400 PERSIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2483,14076631.0,03/11/2015 12:00:00 AM,4:23:00,W,M,1.0,N,SPIRIT OF AUSTIN LANE,N,,,30.2110799,-97.66640149999999
2484,14076632.0,06/30/2015 12:00:00 AM,16:40:00,B,F,5.0,N,2601 SPIRIT OF TEXAS,N,,,30.2137279,-97.6652469
2485,14076633.0,08/16/2015 12:00:00 AM,19:28:00,W,F,1.0,N,9500 BLOCK HOTEL DRIVE,N,,,30.2111868,-97.6621534
2486,14076637.0,03/31/2015 12:00:00 AM,11:07:00,H,M,1.0,N,4000 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
2487,14076638.0,05/01/2015 12:00:00 AM,7:31:00,W,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2488,14076639.0,05/28/2015 12:00:00 AM,7:55:00,W,F,1.0,N,2100 SOUTH US HIGHWAY 183,N,,,30.217703,-97.68335
2489,14076640.0,05/28/2015 12:00:00 AM,8:21:00,W,F,1.0,N,3600 PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2490,14076662.0,01/26/2015 12:00:00 AM,11:13:00,W,F,1.0,N,3600 PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2491,14076663.0,02/17/2015 12:00:00 AM,7:45:00,W,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2492,14076664.0,02/17/2015 12:00:00 AM,8:00:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2493,14076665.0,02/23/2015 12:00:00 AM,13:37:00,W,M,1.0,N,3000 PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2494,14076666.0,01/05/2015 12:00:00 AM,9:00:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2495,14076667.0,01/05/2015 12:00:00 AM,11:26:00,O,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2496,14076669.0,01/06/2015 12:00:00 AM,8:18:00,W,F,1.0,N,4000 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
2497,14076670.0,01/12/2015 12:00:00 AM,12:38:00,O,F,1.0,N,3600 PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2498,14076671.0,01/14/2015 12:00:00 AM,8:44:00,W,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2499,14076672.0,01/19/2015 12:00:00 AM,15:53:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2500,14076673.0,03/27/2015 12:00:00 AM,12:20:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2501,14076674.0,03/28/2015 12:00:00 AM,8:35:00,O,M,1.0,N,3100 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2502,14076675.0,04/03/2015 12:00:00 AM,12:22:00,W,F,1.0,N,2800 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2503,14076688.0,02/02/2015 12:00:00 AM,9:23:00,W,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2504,14076689.0,02/02/2015 12:00:00 AM,11:30:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2505,14076690.0,03/10/2015 12:00:00 AM,7:41:00,W,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2506,14076691.0,03/10/2015 12:00:00 AM,10:27:00,H,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2507,14076692.0,03/16/2015 12:00:00 AM,11:13:00,W,M,1.0,N,3610 PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2508,14076693.0,03/18/2015 12:00:00 AM,10:21:00,A,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2509,14076694.0,03/18/2015 12:00:00 AM,14:11:00,H,M,1.0,N,10100 HOTEL DRIVE,N,,,30.2092453,-97.6604871
2510,14076695.0,03/27/2015 12:00:00 AM,10:30:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2511,14076707.0,11/18/2015 12:00:00 AM,18:45:00,W,M,1.0,N,BEN WHITE BOULEVARD,N,,,30.2137755,-97.7203996
2512,14076726.0,04/09/2015 12:00:00 AM,10:31:00,W,M,1.0,Y,43OO PRESIDENTIAL BOULEVARD,N,,,30.2081461,-97.6627498
2513,14076727.0,04/13/2015 12:00:00 AM,12:38:00,W,F,1.0,N,4200 PRESIDENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
2514,14076728.0,05/08/2015 12:00:00 AM,12:48:00,A,M,1.0,N,3400 PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2515,14076729.0,05/10/2015 12:00:00 AM,6:32:00,W,M,1.0,N,2400 BLOCK  EAST SH 71,N,,,30.2145231,-97.661884
2516,14076730.0,05/10/2015 12:00:00 AM,13:18:00,W,M,1.0,N,3800 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
2517,14076731.0,05/11/2015 12:00:00 AM,8:54:00,W,M,1.0,N,3400 BLOCK PRESIDENTAIL BOULEVARD,N,,,30.2027851,-97.6668451
2518,14076732.0,05/28/2015 12:00:00 AM,8:41:00,W,M,1.0,N,2400 CARDINAL LOOP,N,,,30.2153736,-97.6570598
2519,14076733.0,06/03/2015 12:00:00 AM,8:26:00,A,M,1.0,N,3200 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2520,14076734.0,06/04/2015 12:00:00 AM,6:00:00,W,M,1.0,N,3200 PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2521,14076735.0,06/04/2015 12:00:00 AM,9:49:00,B,F,1.0,N,STATE OF TEXAS DRIVE,N,,,30.2574165,-97.74549100000002
2522,14076746.0,03/31/2015 12:00:00 AM,21:50:00,W,M,1.0,N,3400 BLOCK SOUTH LAMAR BOULEVARD,N,,,30.240751,-97.78629
2523,14076747.0,06/18/2015 12:00:00 AM,5:11:00,W,M,1.0,N,EAST HIGHWAY 71,N,,,30.1981851,-97.6282885
2524,14076748.0,07/16/2015 12:00:00 AM,23:59:00,B,F,1.0,N,9200 BLOCK FREIGHT LANE,N,,,30.2135863,-97.66987230000001
2525,14076749.0,10/13/2015 12:00:00 AM,21:19:00,W,F,5.0,N,9300 BLOCK RENTAL CAR LANE,N,,,30.212374,-97.67134
2526,14076756.0,02/02/2015 12:00:00 AM,7:45:00,W,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2527,14076757.0,02/02/2015 12:00:00 AM,8:17:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2528,14076758.0,02/02/2015 12:00:00 AM,9:31:00,W,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2529,14076759.0,02/07/2015 12:00:00 AM,9:41:00,W,F,1.0,N,3600 PRESIDENDTIAL BOULEVARD,N,,,30.2038838,-97.666436
2530,14076762.0,04/22/2015 12:00:00 AM,9:31:00,W,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2531,14076763.0,04/22/2015 12:00:00 AM,9:47:00,W,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2532,14076764.0,04/22/2015 12:00:00 AM,10:13:00,H,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2533,14076766.0,09/04/2015 12:00:00 AM,9:20:00,H,F,1.0,N,7000 BLOCK BURLESON ROAD,N,,,30.19919,-97.70687
2534,14076767.0,09/11/2015 12:00:00 AM,9:24:00,H,F,9.0,N,500 BLOCK BASTROP HIGHWAY,N,,,30.238264,-97.68745
2535,14076768.0,10/13/2015 12:00:00 AM,12:11:00,H,M,1.0,N,2200 BLOCK EAST BEN WHITE BOULEVARD,N,,,30.216354,-97.74152
2536,14076769.0,10/26/2015 12:00:00 AM,23:56:00,W,M,1.0,N,1500 BLOCK EAST SH 71,N,,,30.274817,-97.73178
2537,14076770.0,12/17/2015 12:00:00 AM,8:11:00,W,M,1.0,N,SOUTH HIGHWAY 71 SERVICE ROAD,N,,,30.2141761,-97.66057389999999
2538,14076776.0,05/18/2015 12:00:00 AM,15:20:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2539,14076777.0,11/27/2015 12:00:00 AM,20:24:00,W,F,1.0,Y,9515 HOTEL DRIVE,N,,,30.2114267,-97.66389389999999
2540,14076786.0,05/18/2015 12:00:00 AM,8:48:00,H,M,1.0,N,3300 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2541,14076796.0,07/04/2015 12:00:00 AM,9:56:00,H,M,1.0,N,4200 BLOCK PRESIDTENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
2542,14076797.0,07/04/2015 12:00:00 AM,10:25:00,W,F,1.0,N,PRESIDENTIAL BOULEVARD,N,,,30.2081461,-97.6627498
2543,14076798.0,07/06/2015 12:00:00 AM,5:58:00,W,F,1.0,N,2700 BLOCK EAST HIGHWAY 71,N,,,30.2105469,-97.65415349999999
2544,14076799.0,07/06/2015 12:00:00 AM,8:40:00,W,F,1.0,N,PRESIDENTIAL BOULEVARD,N,,,30.2081461,-97.6627498
2545,14076800.0,07/06/2015 12:00:00 AM,11:13:00,W,M,1.0,N,PRESIDENTIAL BOULEVARD,N,,,30.2081461,-97.6627498
2546,14076801.0,07/06/2015 12:00:00 AM,11:53:00,W,M,1.0,N,3400 PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2547,14076802.0,07/11/2015 12:00:00 AM,12:54:00,H,M,1.0,N,BURLESON ROAD,N,,,30.1958403,-97.702862
2548,14076803.0,07/14/2015 12:00:00 AM,9:58:00,W,M,1.0,N,3700 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2549,14076804.0,07/14/2015 12:00:00 AM,10:35:00,B,F,1.0,N,3400 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2550,14076805.0,07/15/2015 12:00:00 AM,8:12:00,W,F,1.0,N,PRESIDENTIAL BOULEVARD,N,,,30.2081461,-97.6627498
2551,14076806.0,07/27/2015 12:00:00 AM,3:58:00,W,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2552,14076807.0,08/02/2015 12:00:00 AM,11:40:00,H,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2553,14076808.0,08/03/2015 12:00:00 AM,18:26:00,W,M,1.0,N,4000 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
2554,14076809.0,09/20/2015 12:00:00 AM,9:40:00,W,M,1.0,N,SPIRIT OF TEXAS DRIVE,N,,,30.21142469999999,-97.66753159999999
2555,14076810.0,09/21/2015 12:00:00 AM,8:17:00,W,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2556,14076811.0,10/14/2015 12:00:00 AM,8:33:00,O,M,1.0,N,36.00 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2081461,-97.6627498
2557,14076812.0,11/02/2015 12:00:00 AM,8:57:00,W,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2558,14076813.0,11/21/2015 12:00:00 AM,12:27:00,B,M,1.0,N,SPIRIT OF TEXAS,N,,,30.21142469999999,-97.66753159999999
2559,14076814.0,12/02/2015 12:00:00 AM,12:41:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2560,14076816.0,07/20/2015 12:00:00 AM,11:00:00,W,M,1.0,N,4200 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
2561,14076817.0,07/21/2015 12:00:00 AM,8:48:00,W,M,1.0,N,2900 PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2562,14076818.0,08/03/2015 12:00:00 AM,8:00:00,H,F,1.0,N,3500 PRESIDENTIAL BOULEVARD,Y,6.0,5.0,30.2027851,-97.6668451
2563,14076819.0,08/04/2015 12:00:00 AM,10:10:00,W,M,1.0,N,3900 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
2564,14076820.0,08/04/2015 12:00:00 AM,11:44:00,B,F,1.0,N,9500 SPIRIT OF AUSTIN LANE,N,,,30.2105879,-97.66611329999999
2565,14076821.0,08/05/2015 12:00:00 AM,13:29:00,W,M,1.0,N,3800 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
2566,14076822.0,08/17/2015 12:00:00 AM,6:08:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2567,14076823.0,08/17/2015 12:00:00 AM,8:53:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2568,14076824.0,08/28/2015 12:00:00 AM,9:41:00,W,M,1.0,N,3700 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2569,14076825.0,08/29/2015 12:00:00 AM,7:39:00,W,M,1.0,N,4000 PRESIDENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
2570,14076826.0,07/27/2015 12:00:00 AM,23:25:00,W,F,1.0,N,HOTEL DRIVE,N,,,30.2075593,-97.6610391
2571,14076827.0,08/03/2015 12:00:00 AM,21:55:00,W,M,5.0,N,4300 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
2572,14076845.0,09/20/2015 12:00:00 AM,8:02:00,A,M,1.0,N,3600 PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2573,14076866.0,04/20/2015 12:00:00 AM,16:04:00,W,M,1.0,N,3500 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2574,14076867.0,04/20/2015 12:00:00 AM,16:24:00,W,M,1.0,N,3500 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2575,14076868.0,04/20/2015 12:00:00 AM,15:45:00,H,M,1.0,N,9400 BLOCK FREIGHT LANE,N,,,30.21350229999999,-97.6693098
2576,14076869.0,03/14/2015 12:00:00 AM,22:58:00,W,M,1.0,N,CORDINAL LOOP,N,,,30.21343629999999,-97.6561531
2577,14076874.0,02/16/2015 12:00:00 AM,16:08:00,W,F,1.0,N,CARDINAL LOOP,N,,,30.21343629999999,-97.6561531
2578,14076886.0,01/08/2015 12:00:00 AM,2:13:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2579,14076887.0,01/08/2015 12:00:00 AM,10:05:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2580,14076888.0,01/20/2015 12:00:00 AM,7:58:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2581,14076890.0,01/30/2015 12:00:00 AM,9:48:00,B,M,1.0,N,3600 PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2582,14076896.0,01/19/2015 12:00:00 AM,11:05:00,H,M,1.0,N,4000 PRESIDENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
2583,14076897.0,02/02/2015 12:00:00 AM,11:07:00,W,F,1.0,N,3600 PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2584,14076898.0,02/24/2015 12:00:00 AM,12:15:00,,,1.0,Y,9600 HOTEL DRIVE,N,,,30.21044999999999,-97.66127180000001
2585,14076899.0,04/13/2015 12:00:00 AM,10:00:00,W,M,5.0,N,3700 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2586,14076900.0,10/15/2015 12:00:00 AM,12:15:00,ME,M,,N,9300 BLOCK RENTAL CAR LANE,N,,,30.212374,-97.67134
2587,14076902.0,11/20/2015 12:00:00 AM,14:00:00,ME,M,5.0,N,2400 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2588,14076906.0,01/19/2015 12:00:00 AM,12:55:00,H,M,1.0,N,3000 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2589,14076907.0,02/06/2015 12:00:00 AM,8:16:00,W,M,1.0,N,4200 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
2590,14076908.0,02/07/2015 12:00:00 AM,9:18:00,H,F,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2591,14076909.0,02/07/2015 12:00:00 AM,10:41:00,H,F,1.0,N,PRESIDENTIAL AT HIGHWAY 71,N,,,30.2858226,-97.7292611
2592,14076910.0,02/08/2015 12:00:00 AM,3:02:00,O,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2593,14076911.0,02/16/2015 12:00:00 AM,9:18:00,W,M,1.0,N,4000 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
2594,14076912.0,02/24/2015 12:00:00 AM,8:37:00,W,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2595,14076913.0,02/24/2015 12:00:00 AM,8:54:00,W,F,1.0,N,4000 BLOCK PRESIDENTAIL BOULEVARD,N,,,30.2027908,-97.66655829999999
2596,14076915.0,03/27/2015 12:00:00 AM,11:59:00,W,F,1.0,N,3800 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027908,-97.66655829999999
2597,14076916.0,02/06/2015 12:00:00 AM,15:15:00,B,F,1.0,N,3601 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2027851,-97.6668451
2598,14076917.0,02/09/2015 12:00:00 AM,15:25:00,O,M,1.0,N,3600 BLOCK PRESIDENTIAL BOULEVARD,N,,,30.2038838,-97.666436
2599,14076918.0,03/05/2015 12:00:00 AM,15:05:00,W,M,1.0,N,SPIRIT OF TEXAS,N,,,30.21142469999999,-97.66753159999999
2600,14076919.0,03/18/2015 12:00:00 AM,15:00:00,W,M,1.0,N,9500 BLOCK HOTER DR,N,,,30.2519247,-97.7468691
2601,14076920.0,03/12/2015 12:00:00 AM,15:20:00,B,M,1.0,N,9500 BLOCK HOTER DRIVE,N,,,30.2111868,-97.6621534
2602,14076921.0,04/10/2015 12:00:00 AM,15:00:00,H,F,1.0,N,10100 HOTEL DRIVE,N,,,30.2092453,-97.6604871
2603,14076922.0,04/13/2015 12:00:00 AM,16:00:00,H,M,1.0,N,2400 BLOCK STATE HIGHWAY 71,N,,,30.215908,-97.73748
